;CAT1;CAT2;CAT3;ID;Caption
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a03_s02_nazairian_axe_2h_lead.w2ent;q703 a03 s02 nazairian axe 2h lead
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a03_s02_nazairian_blunt_1h.w2ent;q703 a03 s02 nazairian blunt 1h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a03_s02_nazairian_runner_knight_mace.w2ent;q703 a03 s02 nazairian runner knight mace
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a04_dogs.w2ent;q703 a04 dogs
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a04_s01_nazairian_knight_mace.w2ent;q703 a04 s01 nazairian knight mace
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a04s01_nazairian_axe_2h.w2ent;q703 a04s01 nazairian axe 2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a04s01_nazairian_bow.w2ent;q703 a04s01 nazairian bow
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a04s01_nazairian_hammer2h.w2ent;q703 a04s01 nazairian hammer2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a04s01_nazairian_sword1h.w2ent;q703 a04s01 nazairian sword1h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a04s02_nazairian_spear.w2ent;q703 a04s02 nazairian spear
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a05_s01_nazairian_knight_mace.w2ent;q703 a05 s01 nazairian knight mace
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a05s01_nazairian_archer_leader.w2ent;q703 a05s01 nazairian archer leader
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a05s01_nazairian_archer_quest.w2ent;q703 a05s01 nazairian archer quest
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a05s01_nazarian_archer_common.w2ent;q703 a05s01 nazarian archer common
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a06_leader_01_sword_2h.w2ent;q703 a06 leader 01 sword 2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a06_leader_02_hammer2h.w2ent;q703 a06 leader 02 hammer2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a06_leader_03_spear.w2ent;q703 a06 leader 03 spear
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a06_leader_04_sword_shield.w2ent;q703 a06 leader 04 sword shield
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a06_leader_05_axe1h.w2ent;q703 a06 leader 05 axe1h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a06_leader_06_crossbow.w2ent;q703 a06 leader 06 crossbow
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a06_s01_nazairian_knight_mace.w2ent;q703 a06 s01 nazairian knight mace
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a06_s02_leader_nazairian_knight_mace.w2ent;q703 a06 s02 leader nazairian knight mace
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a06_s03_nazairian_knight_mace.w2ent;q703 a06 s03 nazairian knight mace
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_a06_s06_leader_nazairian_knight_mace.w2ent;q703 a06 s06 leader nazairian knight mace
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_all_arenas_reinfocements_01.w2ent;q703 all arenas reinfocements 01
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_dt_bandit_axe_1h.w2ent;q703 dt bandit axe 1h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_dt_bandit_axe_2h.w2ent;q703 dt bandit axe 2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_dt_bandit_blunt.w2ent;q703 dt bandit blunt
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_dt_bandit_crossbow.w2ent;q703 dt bandit crossbow
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_dt_bandit_halberd.w2ent;q703 dt bandit halberd
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_dt_bandit_knight_mace.w2ent;q703 dt bandit knight mace
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_dt_bandit_shield_sword.w2ent;q703 dt bandit shield sword
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_dt_bandit_spear_2h.w2ent;q703 dt bandit spear 2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_dt_bandit_spear.w2ent;q703 dt bandit spear
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_dt_bandit_sword_2h.w2ent;q703 dt bandit sword 2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_dt_dt_bandit_bow.w2ent;q703 dt dt bandit bow
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_nazairi_background_axe1h.w2ent;q703 nazairi background axe1h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_nazairi_background_axe2h.w2ent;q703 nazairi background axe2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_nazairi_background_blunt1h.w2ent;q703 nazairi background blunt1h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_nazairi_background_crossbow_turret.w2ent;q703 nazairi background crossbow turret
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_nazairi_background_hammer2h.w2ent;q703 nazairi background hammer2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_bandits\q703_nazairi_background_sword2h.w2ent;q703 nazairi background sword2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a01_s01_dt_guard_axe_1h.w2ent;q703 a01 s01 dt guard axe 1h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a01_s01_dt_guard_blunt_1h.w2ent;q703 a01 s01 dt guard blunt 1h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a01_s01_dt_guard_bow.w2ent;q703 a01 s01 dt guard bow
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a01_s01_dt_guard_hammer_2h.w2ent;q703 a01 s01 dt guard hammer 2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a01_s01_dt_guard_spear.w2ent;q703 a01 s01 dt guard spear
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a01_s01_dt_guard_sword_2h.w2ent;q703 a01 s01 dt guard sword 2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a02_s01_dt_guard_axe_1h.w2ent;q703 a02 s01 dt guard axe 1h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a02_s01_dt_guard_blunt_1h_w_line.w2ent;q703 a02 s01 dt guard blunt 1h w line
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a02_s01_dt_guard_halberd.w2ent;q703 a02 s01 dt guard halberd
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a02_s02_dt_guard_axe_2h.w2ent;q703 a02 s02 dt guard axe 2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a02_s02_dt_guard_crossbow.w2ent;q703 a02 s02 dt guard crossbow
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a02_s02_dt_guard_shield_sword.w2ent;q703 a02 s02 dt guard shield sword
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a02_s02_dt_guard_sword_2h.w2ent;q703 a02 s02 dt guard sword 2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a02_s02_roderiks_scout.w2ent;q703 a02 s02 roderiks scout
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_a03_s02_dt_guard_melee.w2ent;q703 a03 s02 dt guard melee
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_dt_guard_sword.w2ent;q703 dt guard sword
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_guards\q703_dt_peaceful_guards.w2ent;q703 dt peaceful guards
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_royal_guards\q703_a03_s02_royal_guard_01.w2ent;q703 a03 s02 royal guard 01
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_royal_guards\q703_a03_s02_royal_guard_02.w2ent;q703 a03 s02 royal guard 02
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_royal_guards\q703_a03_s02_royal_guard_03.w2ent;q703 a03 s02 royal guard 03
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_royal_guards\q703_dt_royal_guard_at_mill_briefing.w2ent;q703 dt royal guard at mill briefing
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_royal_guards\q703_dt_royal_guard_axe_2h.w2ent;q703 dt royal guard axe 2h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_royal_guards\q703_dt_royal_guard_blunt_1h.w2ent;q703 dt royal guard blunt 1h
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_royal_guards\q703_dt_royal_guard_crossbow.w2ent;q703 dt royal guard crossbow
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_royal_guards\q703_dt_royal_guard_halberd.w2ent;q703 dt royal guard halberd
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_royal_guards\q703_dt_royal_guard_spear.w2ent;q703 dt royal guard spear
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\dun_tynne_royal_guards\q703_dt_royal_guard_sword.w2ent;q703 dt royal guard sword
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\exchange_point_bandits\q703_exchange_point_bandit_archer.w2ent;q703 exchange point bandit archer
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\exchange_point_bandits\q703_exchange_point_bandit_melee_axe.w2ent;q703 exchange point bandit melee axe
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\exchange_point_bandits\q703_exchange_point_bandit_melee_blunt.w2ent;q703 exchange point bandit melee blunt
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\exchange_point_bandits\q703_exchange_point_bandit_melee_sword.w2ent;q703 exchange point bandit melee sword
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\exchange_point_bandits\q703_exchange_spot_bandit_fake_leader.w2ent;q703 exchange spot bandit fake leader
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\mage_viewers\q703_mage_viewer_man_01.w2ent;q703 mage viewer man 01
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\mage_viewers\q703_mage_viewer_man_02.w2ent;q703 mage viewer man 02
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\mage_viewers\q703_mage_viewer_man_03.w2ent;q703 mage viewer man 03
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\mage_viewers\q703_mage_viewer_man_04.w2ent;q703 mage viewer man 04
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\mage_viewers\q703_mage_viewer_man_05.w2ent;q703 mage viewer man 05
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\mage_viewers\q703_mage_viewer_man_06.w2ent;q703 mage viewer man 06
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\mage_viewers\q703_mage_viewer_man_07.w2ent;q703 mage viewer man 07
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\mage_viewers\q703_mage_viewer_man_08.w2ent;q703 mage viewer man 08
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\mage_viewers\q703_mage_viewer_woman_01.w2ent;q703 mage viewer woman 01
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\mage_viewers\q703_mage_viewer_woman_02.w2ent;q703 mage viewer woman 02
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\mage_viewers\q703_mage_viewer_woman_03.w2ent;q703 mage viewer woman 03
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\q703_aspiring_artists_lingerie.w2ent;q703 aspiring artists lingerie
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\q703_aspiring_artists_sponsors.w2ent;q703 aspiring artists sponsors
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\q703_bard_drum.w2ent;q703 bard drum
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\q703_bard_man.w2ent;q703 bard man
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\q703_bard_woman.w2ent;q703 bard woman
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\q703_bon_vivant_man.w2ent;q703 bon vivant man
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\q703_bon_vivant_woman.w2ent;q703 bon vivant woman
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\q703_drunk_guests_men.w2ent;q703 drunk guests men
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\q703_drunk_guests_women.w2ent;q703 drunk guests women
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\q703_generic_guests_men.w2ent;q703 generic guests men
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\q703_generic_guests_waitress.w2ent;q703 generic guests waitress
;bob-main quests;all for one;;dlc\bob\data\quests\main_quests\quest_files\q703_all_for_one\characters\mandragora_nobles\q703_generic_guests_women.w2ent;q703 generic guests women
