file;cat1;cat2;cat3;id;caption;frames
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_axii_cast_start;2h axii cast start;15
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_axii_cast_stop;2h axii cast stop;29
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_axii_failed;2h axii failed;96
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_axii_loop;2h axii loop;109
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_axii_start;2h axii start;77
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_axii_succeed;2h axii succeed;56
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_charge;2h charge;145
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_die_1;2h die 1;79
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_die_back_1;2h die back 1;95
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_draw_sword;2h draw sword;52
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_flare_idle;2h flare idle;32
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_flare_start;2h flare start;26
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_flare_stop;2h flare stop;26
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_flare_throw;2h flare throw;50
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_from_slot_1;2h from slot 1;57
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_from_slot_2;2h from slot 2;55
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_from_slot_3;2h from slot 3;78
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_hide_sword;2h hide sword;68
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_hit_1;2h hit 1;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_hit_2;2h hit 2;35
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_hit_3;2h hit 3;35
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_hit_4;2h hit 4;45
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_hit_5;2h hit 5;40
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_hit_6;2h hit 6;60
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_hit_aard;2h hit aard;145
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_hit_aard_back;2h hit aard back;127
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_idle;2h idle;79
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_igni_end;2h igni end;79
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_igni_loop;2h igni loop;90
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_igni_start;2h igni start;49
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_knockdown_death;2h knockdown death;70
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_knockdown_loop;2h knockdown loop;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_knockdown_start;2h knockdown start;36
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_knockdown_stop;2h knockdown stop;98
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_parry_attack_1;2h parry attack 1;63
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_parry_attack_2;2h parry attack 2;58
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_parry_attack_3;2h parry attack 3;66
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_parry_attack_4;2h parry attack 4;73
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_parry_hitblock_1;2h parry hitblock 1;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_parry_hitblock_2;2h parry hitblock 2;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_parry_hitblock_3;2h parry hitblock 3;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_parry_hitblock_4;2h parry hitblock 4;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_parry_hitblock_5;2h parry hitblock 5;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_parry_loop;2h parry loop;68
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_petard_throw;2h petard throw;76
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_quen;2h quen;67
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_rage;2h rage;179
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_reflected_1;2h reflected 1;40
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_reflected_2;2h reflected 2;47
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_reflected_3;2h reflected 3;60
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_reflected_4;2h reflected 4;50
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_reflected_5;2h reflected 5;50
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_rotate_180_l;2h rotate 180 l;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_rotate_180_r;2h rotate 180 r;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_rotate_90_l;2h rotate 90 l;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_rotate_90_l_3steps;2h rotate 90 l 3steps;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_rotate_90_r;2h rotate 90 r;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_rotate_90_r_3steps;2h rotate 90 r 3steps;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_run;2h run;19
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_run_b;2h run b;19
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_run_l;2h run l;19
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_run_r;2h run r;19
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_sign_cast;2h sign cast;44
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_step_back_1;2h step back 1;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_step_front_1;2h step front 1;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_step_left_1;2h step left 1;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_step_right_1;2h step right 1;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_stunned_end;2h stunned end;45
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_stunned_loop;2h stunned loop;90
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_stunned_start;2h stunned start;57
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_taunt_1;2h taunt 1;70
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_taunt_2;2h taunt 2;70
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_walk;2h walk;141
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_walk_b;2h walk b;141
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_walk_b_2steps;2h walk b 2steps;39
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_walk_f_2steps;2h walk f 2steps;35
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_walk_l;2h walk l;141
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_walk_l_2steps;2h walk l 2steps;35
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_walk_r;2h walk r;141
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_walk_r_2steps;2h walk r 2steps;35
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_yrden_loop;2h yrden loop;220
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_yrden_start;2h yrden start;11
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_yrden_start_run;2h yrden start run;19
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2h_yrden_stop;2h yrden stop;63
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_attack_back1;2handed attack back1;58
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_attack_dynamic1;2handed attack dynamic1;54
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_attack_dynamic2;2handed attack dynamic2;54
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_attack_dynamic3;2handed attack dynamic3;40
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_attack_dynamic4;2handed attack dynamic4;41
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_attack_dynamic5;2handed attack dynamic5;60
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_attack_static1;2handed attack static1;71
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_blocked;2handed blocked;64
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_hit_dynamic1;2handed hit dynamic1;40
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_hit_static1;2handed hit static1;40
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_hitcounter1;2handed hitcounter1;68
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_hitcounter2;2handed hitcounter2;59
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_hitcounter3;2handed hitcounter3;54
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_idle;2handed idle;54
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_parry_loop;2handed parry loop;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_parry_parry;2handed parry parry;26
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_parry_parry2;2handed parry parry2;26
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_parry_start;2handed parry start;5
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_parry_stop;2handed parry stop;5
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_push_front1;2handed push front1;60
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_run;2handed run;24
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_walk;2handed walk;30
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_walkB;2handed walkB;34
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_walkL;2handed walkL;32
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_walkR;2handed walkR;32
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_walk_b_new;2handed walk b new;34
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_walk_l_new;2handed walk l new;32
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_walk_r_new;2handed walk r new;32
characters\templates\man\animation\combat_2handed.w2anims;combat_2h;man;combat_2handed;2handed_whirlwind_charge;2handed whirlwind charge;91
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_aard_reaction_b;c mage aard reaction b;107
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_aard_reaction_f;c mage aard reaction f;116
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_attack_aoe;c mage attack aoe;151
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_attack_lightning;c mage attack lightning;100
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_axii_loop;c mage axii loop;71
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_axii_start;c mage axii start;57
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_axii_stop;c mage axii stop;75
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_axii_succes;c mage axii succes;100
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_cast_loop;c mage cast loop;30
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_cast_start;c mage cast start;65
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_cast_stop;c mage cast stop;50
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_death_b;c mage death b;85
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_death_f;c mage death f;106
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_evade;c mage evade;70
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_heal_1;c mage heal 1;102
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_heal_2;c mage heal 2;109
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_hit1_b;c mage hit1 b;48
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_hit1_b_180;c mage hit1 b 180;81
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_hit1_f_t1;c mage hit1 f t1;59
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_hit1_f_t2;c mage hit1 f t2;72
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_hit2_b;c mage hit2 b;54
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_hit2_f_t1;c mage hit2 f t1;71
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_hit2_f_t2;c mage hit2 f t2;80
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_hit3_f_t1;c mage hit3 f t1;48
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_idle;c mage idle;80
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_igni_reaction_loop;c mage igni reaction loop;76
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_igni_reaction_start;c mage igni reaction start;25
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_igni_reaction_stop;c mage igni reaction stop;75
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_knockdown_death;c mage knockdown death;60
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_knockdown_loop;c mage knockdown loop;20
characters\templates\man\animation\combat_mage.w2anims;combat_mage;man;combat_mage;c_mage_knockdown_start;c mage knockdown start;66
