;CAT1;CAT2;CAT3;ID;Caption
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\sit_mwd_bench_ap.w2ent;sit mwd bench ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\sit_mwd_bench_rich_ap.w2ent;sit mwd bench rich ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\sit_mwd_chair_ap.w2ent;sit mwd chair ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\sit_mwd_chair_rich_ap.w2ent;sit mwd chair rich ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\sit_mwd_chair_stool_ap.w2ent;sit mwd chair stool ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\sit_mwd_stool_ap.w2ent;sit mwd stool ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\sit_nw_brushing_hair_nomesh_ap.w2ent;sit nw brushing hair nomesh ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\sit_w_with_cat_ap.w2ent;sit w with cat ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\stand_m_smoking_ap.w2ent;stand m smoking ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\stand_mw_sightseeing_dynamic_ap.w2ent;stand mw sightseeing dynamic ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\stand_mw_with_fan_ap.w2ent;stand mw with fan ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\stand_mwd_arms_crossed_ignore_collision_ap.w2ent;stand mwd arms crossed ignore collision ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\stand_w_picking_flowers_ap.w2ent;stand w picking flowers ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\stand_w_picking_flowers_dynamic_ap.w2ent;stand w picking flowers dynamic ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\stand_w_picking_flowers_static_ap.w2ent;stand w picking flowers static ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\stand_w_umbrella_ap.w2ent;stand w umbrella ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\stands_m_arms_behind_ap.w2ent;stands m arms behind ap
;bob-action points;resting;;dlc\bob\data\gameplay\community\actionpoints\resting\stands_m_arms_behind_nolookat_ap.w2ent;stands m arms behind nolookat ap
;bob-action points;sit;;dlc\bob\data\gameplay\community\actionpoints\sit_2_mw_bench_stone_02_ap_.w2ent;sit 2 mw bench stone 02 ap
;bob-action points;sit;;dlc\bob\data\gameplay\community\actionpoints\sit_2_mw_bench_stone_02_ap.w2ent;sit 2 mw bench stone 02 ap
;bob-action points;sleeping;;dlc\bob\data\gameplay\community\actionpoints\sleeping\fuckup.w2ent;fuckup
;bob-action points;sleeping;;dlc\bob\data\gameplay\community\actionpoints\sleeping\lie_mw_sleep_rich_bed_l_new_nomesh_ap_concious.w2ent;lie mw sleep rich bed l new nomesh ap concious
;bob-action points;sleeping;;dlc\bob\data\gameplay\community\actionpoints\sleeping\lie_mw_sleep_rich_bed_l_new_nomesh_ap.w2ent;lie mw sleep rich bed l new nomesh ap
;bob-action points;sleeping;;dlc\bob\data\gameplay\community\actionpoints\sleeping\lie_mw_sleep_rich_bed_r_new_nomesh_ap.w2ent;lie mw sleep rich bed r new nomesh ap
;bob-action points;sleeping;;dlc\bob\data\gameplay\community\actionpoints\sleeping\lie_mwdc_sleep_bed_l_ap.w2ent;lie mwdc sleep bed l ap
;bob-action points;sleeping;;dlc\bob\data\gameplay\community\actionpoints\sleeping\lie_mwdc_sleep_bed_l_new_ap.w2ent;lie mwdc sleep bed l new ap
;bob-action points;sleeping;;dlc\bob\data\gameplay\community\actionpoints\sleeping\lie_mwdc_sleep_bed_r_ap.w2ent;lie mwdc sleep bed r ap
;bob-action points;sleeping;;dlc\bob\data\gameplay\community\actionpoints\sleeping\lie_mwdc_sleep_bed_r_new_ap.w2ent;lie mwdc sleep bed r new ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\kneel_m_knight_with_sword_ap.w2ent;kneel m knight with sword ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\kneel_m_playing_lute_and_rose_ap.w2ent;kneel m playing lute and rose ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\lying_m_relaxed_grass_ap.w2ent;lying m relaxed grass ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\praying_woman_inact.w2ent;praying woman inact
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\reading_book_ap.w2ent;reading book ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_eating_fancy_left_ap.w2ent;sit m eating fancy left ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_eating_fancy_right_ap.w2ent;sit m eating fancy right ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_flirting_wine_left_ap.w2ent;sit m flirting wine left ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_flirting_wine_right_ap.w2ent;sit m flirting wine right ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_painting_canvas_ap.w2ent;sit m painting canvas ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_playing_hurdy_gurdy_ap.w2ent;sit m playing hurdy gurdy ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_polishing_barrel_ap.w2ent;sit m polishing barrel ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_polishing_barrel_nomesh_ap.w2ent;sit m polishing barrel nomesh ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_polishing_shield_ap.w2ent;sit m polishing shield ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_potting_ap.w2ent;sit m potting ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_sharpening_scythe_stool_ap.w2ent;sit m sharpening scythe stool ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_sharpening_sword_stool_ap_dynamic.w2ent;sit m sharpening sword stool ap dynamic
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_sharpening_sword_stool_ap.w2ent;sit m sharpening sword stool ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_writing_desk_ap.w2ent;sit m writing desk ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_m_writing_desk_stool_ap.w2ent;sit m writing desk stool ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_mw_milking_cow_stool_02_ap.w2ent;sit mw milking cow stool 02 ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_mw_milking_cow_stool_ap.w2ent;sit mw milking cow stool ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_w_churning_butter_ap.w2ent;sit w churning butter ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_w_makeup_ap.w2ent;sit w makeup ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_w_music_lute_rich_chair_ap.w2ent;sit w music lute rich chair ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_w_plucking_chicken_baskets_ap.w2ent;sit w plucking chicken baskets ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_w_plucking_chicken_nomesh_ap.w2ent;sit w plucking chicken nomesh ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_w_reading_book_chair_ap_dynamic.w2ent;sit w reading book chair ap dynamic
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_w_reading_book_chair_ap.w2ent;sit w reading book chair ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_w_spinning_ap.w2ent;sit w spinning ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\sit_w_writing_desk_ap.w2ent;sit w writing desk ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_announcing_ap.w2ent;stand m announcing ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_armorer_fixing_table_02_ap.w2ent;stand m armorer fixing table 02 ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_armorer_fixing_table_03_ap.w2ent;stand m armorer fixing table 03 ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_armorer_fixing_table_ap.w2ent;stand m armorer fixing table ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_butcher_stump_ap.w2ent;stand m butcher stump ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_conducting_dog_ap.w2ent;stand m conducting dog ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_cutting_hedges_ap.w2ent;stand m cutting hedges ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_dancing_drunk_ap.w2ent;stand m dancing drunk ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_dancing_drunk_fancy_ap.w2ent;stand m dancing drunk fancy ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_dancing_formal_ap.w2ent;stand m dancing formal ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_dancing_formal_dynamic_ap.w2ent;stand m dancing formal dynamic ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_duel_insult_ap.w2ent;stand m duel insult ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_duel_warmup_1_ap.w2ent;stand m duel warmup 1 ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_duel_warmup_2_ap.w2ent;stand m duel warmup 2 ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_duel_warmup_fist_ap.w2ent;stand m duel warmup fist ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_eating_baguette_ap.w2ent;stand m eating baguette ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_eating_fancy_ap.w2ent;stand m eating fancy ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_fancing_training_ap.w2ent;stand m fancing training ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_fishing_bob_ap.w2ent;stand m fishing bob ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_flirting_ap.w2ent;stand m flirting ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_flirting_dynamic_ap.w2ent;stand m flirting dynamic ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_flirting_static_ap.w2ent;stand m flirting static ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_forging_sword_anvil_ap.w2ent;stand m forging sword anvil ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_heating_fire_fireplace_ap.w2ent;stand m heating fire fireplace ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_heating_fire_fireplace_worker_ap.w2ent;stand m heating fire fireplace worker ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_knock_door_ap.w2ent;stand m knock door ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_looking_with_torch_ap.w2ent;stand m looking with torch ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_map_table_ap.w2ent;stand m map table ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_painting_ap.w2ent;stand m painting ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_picking_grapes_ap.w2ent;stand m picking grapes ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_picking_grapes_dynamic_ap.w2ent;stand m picking grapes dynamic ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_playing_trombone_ap.w2ent;stand m playing trombone ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_polish_workshop_ap.w2ent;stand m polish workshop ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_posing_mirror_ap.w2ent;stand m posing mirror ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_posing_painter_ap.w2ent;stand m posing painter ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_push_ups_ap.w2ent;stand m push ups ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_read_book_ap.w2ent;stand m read book ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_sawing_beam_ap.w2ent;stand m sawing beam ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_sawing_log_ap.w2ent;stand m sawing log ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_smoking_bob_ap.w2ent;stand m smoking bob ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_sneeze_ap.w2ent;stand m sneeze ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_sneeze_fancy_ap.w2ent;stand m sneeze fancy ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_staring_at_woman_ap.w2ent;stand m staring at woman ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_stepping_in_poop_dynamic_ap.w2ent;stand m stepping in poop dynamic ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_taking_bricks_out_ap.w2ent;stand m taking bricks out ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_taking_bricks_out_clumsy_ap.w2ent;stand m taking bricks out clumsy ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_tasting_wine_ap.w2ent;stand m tasting wine ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_thinking_fancy_ap.w2ent;stand m thinking fancy ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_thinking_fancy_dynamic_ap.w2ent;stand m thinking fancy dynamic ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_thinking_fancy_static_ap.w2ent;stand m thinking fancy static ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_tossing_coin_ap.w2ent;stand m tossing coin ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_waiting_rain_ap.w2ent;stand m waiting rain ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_work_with_vine_ap.w2ent;stand m work with vine ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_work_with_vine_dynamic_ap.w2ent;stand m work with vine dynamic ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_work_with_wine_ap.w2ent;stand m work with wine ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_m_working_workshop_ap.w2ent;stand m working workshop ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_md_chopping_wood_log_ap.w2ent;stand md chopping wood log ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_md_digging_ground_dynamic_ap.w2ent;stand md digging ground dynamic ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_mw_gutting_fish_table_ap.w2ent;stand mw gutting fish table ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_mw_praying_ap.w2ent;stand mw praying ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_mw_talking_cheerful_short_ap.w2ent;stand mw talking cheerful short ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_mw_tanning_rack_ap.w2ent;stand mw tanning rack ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_mw_training_sword_nopushup_ap.w2ent;stand mw training sword nopushup ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_mw_training_sword_nopushup_dynamic_ap.w2ent;stand mw training sword nopushup dynamic ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_mw_work_watering_plants_ap.w2ent;stand mw work watering plants ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_mw_work_watering_plants_dynamic_ap.w2ent;stand mw work watering plants dynamic ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_mw_writing_short_ap.w2ent;stand mw writing short ap
;bob-action points;work;;dlc\bob\data\gameplay\community\actionpoints\work\stand_mwd_picking_herbs_dynamic_ap.w2ent;stand mwd picking herbs dynamic ap
