file;cat1;cat2;cat3;id;caption;frames
dlc\bob\data\animations\animations\special_npc\dialogue_items\q703_dettlaff_letter_animatons.w2anims;bob-dialog items;detlaff;;q703_sommelier_smelling_wine_stained_paper;q703 sommelier smelling wine stained paper;170
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_ribbon.w2anims;bob-dialog items;ribbon;;q701_geralt_take_off_ribbon_apple;q701 geralt take off ribbon apple;245
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_ribbon.w2anims;bob-dialog items;ribbon;;q701_geralt_take_off_ribbon_carrots;q701 geralt take off ribbon carrots;245
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_ribbon.w2anims;bob-dialog items;ribbon;;q701_holding_clues_idle_geralt;q701 holding clues idle geralt;505
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_ribbon.w2anims;bob-dialog items;ribbon;;q701_holding_clues_start_geralt;q701 holding clues start geralt;115
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_ribbon.w2anims;bob-dialog items;ribbon;;q701_holding_clues_stop_geralt;q701 holding clues stop geralt;115
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_scroll.w2anims;bob-dialog items;scroll;;q701_read_scroll_idle;q701 read scroll idle;500
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_scroll.w2anims;bob-dialog items;scroll;;q701_read_scroll_start;q701 read scroll start;270
dlc\bob\data\animations\animations\special_npc\dialogue_items\cs701_sharley_bells_animation.w2anims;bob-dialog items;sharley;;cs701_guillaume_vs_sharley_bells_anim_combine_v009;cs701 guillaume vs sharley bells anim combine v009;3198
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_sharley_bells_animations.w2anims;bob-dialog items;sharley;;q701_attaching_bells_to_sharleys_tail__a;q701 attaching bells to sharleys tail  a;425
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_sharley_bells_animations.w2anims;bob-dialog items;sharley;;q701_attaching_bells_to_sharleys_tail__b;q701 attaching bells to sharleys tail  b;184
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_sharley_bells_animations.w2anims;bob-dialog items;sharley;;q701_attaching_bells_to_sharleys_tail__c;q701 attaching bells to sharleys tail  c;228
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_sharley_bells_animations.w2anims;bob-dialog items;sharley;;q701_attaching_bells_to_sharleys_tail__d;q701 attaching bells to sharleys tail  d;275
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_sharley_bells_animations.w2anims;bob-dialog items;sharley;;q701_attaching_bells_to_sharleys_tail__e;q701 attaching bells to sharleys tail  e;105
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_sharley_bells_animations.w2anims;bob-dialog items;sharley;;sharley_bells_idle;sharley bells idle;30
dlc\bob\data\animations\animations\special_npc\dialogue_items\q701_sharley_bells_no_hier.w2anims;bob-dialog items;sharley;;sharley_cutscene_d_003_1_sim_003;sharley cutscene d 003 1 sim 003;275
dlc\bob\data\animations\animations\dwarf\quest\dwarf_quest.w2anims;bob-dwarf;;;mq7011_dwarf_unlocking_door_01;mq7011 dwarf unlocking door 01;210
dlc\bob\data\environment\architecture\custom_buildings\windmill\windmill_collapse.w2anims;bob-environment;;;cs701_giant_intro;cs701 giant intro;958
dlc\bob\data\environment\architecture\custom_buildings\windmill\windmill_collapse.w2anims;bob-environment;;;simmin_v029;simmin v029;950
dlc\bob\data\animations\animations\interaction\horse\dialog\bob_horse_dialog_animations.w2anims;bob-interaction;horse;;dg_horse_standing_idle02;dg horse standing idle02;520
dlc\bob\data\animations\animations\interaction\horse\dialog\bob_horse_dialog_animations.w2anims;bob-interaction;horse;;dg_horse_trot;dg horse trot;21
dlc\bob\data\animations\animations\interaction\horse\dialog\bob_horse_dialog_animations.w2anims;bob-interaction;horse;;dg_horse_trot_get_off;dg horse trot get off;35
dlc\bob\data\animations\animations\interaction\horse\dialog\bob_horse_dialog_animations.w2anims;bob-interaction;horse;;dg_horse_trot_start;dg horse trot start;43
dlc\bob\data\animations\animations\interaction\horse\dialog\bob_horse_dialog_animations.w2anims;bob-interaction;horse;;dg_horse_trot_stop;dg horse trot stop;50
dlc\bob\data\animations\animations\items\quest\q703_flying_carpet.w2anims;bob-items;sorcerer;;q703_sorcerer_water_show_flying_carpet;q703 sorcerer water show flying carpet;90
dlc\bob\data\animations\animations\items\quest\q703_flying_carpet.w2anims;bob-items;sorcerer;;q703_sorcerer_water_show_flying_carpet_zero_height;q703 sorcerer water show flying carpet zero height;90
dlc\bob\data\animations\animations\items\quest\mq7004_handkerchief.w2anims;bob-items;;;mq7004_high_standing_determined_gesture_show_hold_handkerchief;mq7004 high standing determined gesture show hold handkerchief;263
dlc\bob\data\items\horse_items\trophies\garkain_trophy_animation.w2anims;bob-items;;;q704_truth_05_geralt_dropping_garkain_trophy;q704 truth 05 geralt dropping garkain trophy;255
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;bruxa attack;bruxa_attack_bite_back_lp;bruxa attack bite back lp;123
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;bruxa attack;bruxa_attack_bite_back_rp;bruxa attack bite back rp;123
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;bruxa attack;bruxa_attack_bite_front_lp;bruxa attack bite front lp;113
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;bruxa attack;bruxa_attack_bite_front_rp;bruxa attack bite front rp;107
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;finisher;man_finisher_dlc2_dettlaff_cut_torso_rp;man finisher dlc2 dettlaff cut torso rp;113
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;finisher;man_finisher_head_01_lp;man finisher head 01 lp;32
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;finisher;man_finisher_head_01_reaction;man finisher head 01 reaction;62
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;finisher;man_finisher_head_01_rp;man finisher head 01 rp;32
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;finisher;man_finisher_hilt_01_lp;man finisher hilt 01 lp;35
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;finisher;man_finisher_hilt_01_reaction;man finisher hilt 01 reaction;66
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;finisher;man_finisher_hilt_01_rp;man finisher hilt 01 rp;32
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;attack_overhead_end;attack overhead end;40
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;attack_overhead_loop;attack overhead loop;30
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;attack_overhead_start;attack overhead start;58
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_h_01_lp;gregoire attack h 01 lp;50
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_h_01_rp;gregoire attack h 01 rp;50
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_h_02_lp;gregoire attack h 02 lp;41
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_h_02_rp;gregoire attack h 02 rp;58
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_h_03_lp;gregoire attack h 03 lp;60
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_h_03_rp;gregoire attack h 03 rp;48
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_h_04_lp;gregoire attack h 04 lp;60
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_h_05_rp;gregoire attack h 05 rp;50
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_kick;gregoire attack kick;65
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_l_01_rp;gregoire attack l 01 rp;55
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_l_04_rp;gregoire attack l 04 rp;45
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_l_06_lp;gregoire attack l 06 lp;39
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_punch;gregoire attack punch;43
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;gregoire_attack_special_01_rp;gregoire attack special 01 rp;55
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;hit_ready_light_down;hit ready light down;12
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;hit_ready_light_down_left;hit ready light down left;12
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;hit_ready_light_down_right;hit ready light down right;12
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;hit_ready_light_left;hit ready light left;12
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;hit_ready_light_right;hit ready light right;12
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;hit_ready_light_up;hit ready light up;12
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;hit_ready_light_up_left;hit ready light up left;12
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;hit_ready_light_up_right;hit ready light up right;12
dlc\bob\data\animations\animations\man\combat\champion_longsword.w2anims;bob-man;combat;longsword;walk_f;walk f;30
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;sword;man_geralt_sword_trap_end;man geralt sword trap end;71
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;sword;man_geralt_sword_trap_front_start_001;man geralt sword trap front start 001;40
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;sword;man_geralt_sword_trap_loop_002;man geralt sword trap loop 002;167
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;dettlaff_counter;dettlaff counter;58
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_counter_head_lp;man counter head lp;59
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_counter_head_reaction_lp;man counter head reaction lp;113
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_counter_head_reaction_rp;man counter head reaction rp;91
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_counter_head_rp;man counter head rp;59
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_counter_pircing_lp;man counter pircing lp;88
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_counter_pircing_reaction_lp;man counter pircing reaction lp;129
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_counter_pircing_reaction_rp;man counter pircing reaction rp;131
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_counter_pircing_rp;man counter pircing rp;72
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_knight_kneeling_with_sword_shield_loop_01;man knight kneeling with sword shield loop 01;600
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_knight_kneeling_with_sword_shield_loop_02;man knight kneeling with sword shield loop 02;348
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_knight_kneeling_with_sword_shield_start;man knight kneeling with sword shield start;151
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_knight_kneeling_with_sword_shield_stop;man knight kneeling with sword shield stop;115
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_sword_parry_to_finisher_01_lp;man sword parry to finisher 01 lp;35
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_sword_parry_to_finisher_01_reaction;man sword parry to finisher 01 reaction;40
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;man_sword_parry_to_finisher_01_rp;man sword parry to finisher 01 rp;32
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;mcat_attack_grab_left;mcat attack grab left;139
dlc\bob\data\animations\man\geralt\geralt_custom.w2anims;bob-man;combat;;mcat_attack_grab_right;mcat attack grab right;139
dlc\bob\data\animations\animations\man\dialogs\ep2_man_dialog_animation.w2anims;bob-man;dialog;;dg_geralt_dismounting;dg geralt dismounting;531
dlc\bob\data\animations\animations\man\dialogs\ep2_man_dialog_animation.w2anims;bob-man;dialog;;dg704_truth_09_detlaff_standing_aggressive_gesture_taunt;dg704 truth 09 detlaff standing aggressive gesture taunt;455
dlc\bob\data\animations\animations\man\dialogs\ep2_man_dialog_animation.w2anims;bob-man;dialog;;ep2_man_swimming_emerge;ep2 man swimming emerge;60
dlc\bob\data\animations\animations\man\dialogs\ep2_man_dialog_animation.w2anims;bob-man;dialog;;ep2_mq_man_4_breakfast_on_the_grass;ep2 mq man 4 breakfast on the grass;364
dlc\bob\data\animations\animations\man\dialogs\ep2_man_dialog_animation.w2anims;bob-man;dialog;;g705_dandelion_sitting_on_a_fence_gerture_explain_01;g705 dandelion sitting on a fence gerture explain 01;94
dlc\bob\data\animations\animations\man\dialogs\ep2_man_dialog_animation.w2anims;bob-man;dialog;;g705_dandelion_sitting_on_a_fence_gerture_explain_02;g705 dandelion sitting on a fence gerture explain 02;115
dlc\bob\data\animations\animations\man\dialogs\ep2_man_dialog_animation.w2anims;bob-man;dialog;;g705_dandelion_sitting_on_a_fence_idle;g705 dandelion sitting on a fence idle;262
