CAT1;CAT2;CAT3;ID;Caption;duration
bob;anna henrieta;;1201542;Is there anything else you've neglected to m...;7.7168226
bob;anna henrieta;;1201545;Not a word.;0.8983745
bob;anna henrieta;;1201567;What is it?;0.87814313
bob;anna henrieta;;1201595;Why ever would it be? I'm listening, what is...;3.2917705
bob;anna henrieta;;1201599;Duty calls?;1.1750307
bob;anna henrieta;;1201603;I understand. Understand and approve.;3.3399272
bob;anna henrieta;;1201609;Oh, ancient history... My father announced a g...;12.960916
bob;anna henrieta;;1201623;What he wrote was the most beautiful love ba...;9.968108
bob;anna henrieta;;1201627;Not overtly. I was married to Raymund at the...;3.9320016
bob;anna henrieta;;1201643;I have oft tried to prevail upon him, in no ...;14.121921
bob;anna henrieta;;1201657;We cherish this tradition. My great-grandmam...;17.082443
bob;anna henrieta;;1201659;In their contests Ademarta saw an altogether...;13.162225
bob;anna henrieta;;1201661;Thus she commanded them to take part in tour...;11.488358
bob;anna henrieta;;1201665;Very much so! And not only they. The year af...;17.849663
bob;anna henrieta;;1201711;Then be silent and let me think.;2.9211733
bob;anna henrieta;;1201713;Now that's just silly.;1.279344
bob;anna henrieta;;1201715;No, the Hare is obliged to hide here in the ...;3.3248055
bob;anna henrieta;;1201722;Because it mentions groans and a mouse? No, ...;5.6215816
bob;anna henrieta;;1201732;Who wrote this drivel?!;1.3708669
bob;anna henrieta;;1201805;Still, Beauclair's tourneys are famed the wo...;5.517753
bob;anna henrieta;;1202293;Greetings, witcher.;1.2571268
bob;anna henrieta;;1202295;Good to see you, Geralt.;1.3755503
bob;anna henrieta;;1202759;Excellent. Give me a moment - I must don som...;7.2559595
bob;anna henrieta;;1205780;We must look around. Perhaps we'll find a cl...;2.8140724
bob;anna henrieta;;1207108;Go on, Geralt, be bold! Show us the artist i...;7.3604183
bob;anna henrieta;;1207159;You exaggerate, witcher. She is my sister. I...;6.0383716
bob;anna henrieta;;1207995;Geralt, why do you flee?!;2.7297
bob;anna henrieta;;1208013;Will you forgive me?;1.5630468
bob;anna henrieta;;1208015;I'm sorry, dear sister... Can you forgive me?;4.483185
bob;anna henrieta;;1209234;Mind it doesn't get wrinkled.;1.3740896
bob;anna henrieta;;1209236;Onward!;0.9633685
bob;anna henrieta;;1209391;Show me.;0.8416145
bob;anna henrieta;;1209924;Witcher, hurry.;1.1070635
bob;anna henrieta;;1210049;Yes, it's sure to be a masterpiece.;2.863182
bob;anna henrieta;;1210384;Mhm... Wise of you to hide your weapons. They'...;6.412972
bob;anna henrieta;;1210386;My, my, Geralt... Not bad at all. And you've e...;9.079835
bob;anna henrieta;;1210390;They're a little different, the ones "Mandra...;7.034808
bob;anna henrieta;;1211028;Oh, Geralt, Geralt... I should have ordered yo...;9.85879
bob;anna henrieta;;1211032;Hm... Very well. Let's see it.;4.4080744
bob;regis;;1149495;Do you think Her Grace's nerves have been ca...;2.089507
bob;regis;;1149497;Are you upset?;0.9426268
bob;regis;;1150225;It's hard to believe, I know, but... Dettlaff ...;10.341602
bob;regis;;1150237;You see, somewhere nearby lives an unusual d...;10.056251
bob;regis;;1150243;Toussaint is this Unseen Elder's territory. ...;11.857395
bob;regis;;1150259;I see... Alas.;2.1421616
bob;regis;;1150263;You won't make me beg. I knew you wouldn't.;2.509158
bob;regis;;1150287;Hmm, let's see... You're returning from your h...;5.8252754
bob;regis;;1150291;Hm. How... how do your employers customarily r...;4.318544
bob;regis;;1150295;And rulers?;0.89719874
bob;regis;;1150326;Mh, yes, of course. The excuse you resort to...;5.6612887
bob;regis;;1150401;My, what a smashing ensemble. You wear it we...;4.6034036
bob;regis;;1150426;Fine. I shall await you there, shoot the bre...;4.3180695
bob;regis;;1150621;What is it? Another name, truly?;2.3659055
bob;regis;;1150637;I believe you mentioned the duchess keeps Sy...;2.9873838
bob;regis;;1150641;Of course not. I shall await you at Mère-Lac...;7.225359
bob;regis;;1150662;Syanna failed to appear as summoned. And... th...;6.323517
bob;regis;;1150713;In due course. But first, Geralt... I'd like y...;9.935766
bob;regis;;1150802;Not at all.;0.8254423
bob;regis;;1150806;At your service.;0.9863717
bob;regis;;1150953;I do not recall ever suggesting we ask her p...;2.606309
bob;regis;;1151064;Perhaps for you, as you ducked out early. Th...;7.375674
bob;regis;;1151084;We must find him, first.;1.3966705
bob;regis;;1151086;The Elder does not see arrivals unless he ab...;7.8950653
bob;regis;;1151098;I don't know. You'll have to improvise, I su...;2.7316866
bob;regis;;1151106;You know what I would opt for. Should we fre...;9.268582
bob;regis;;1151125;You know what to do. You must see Orianna, a...;6.8472795
bob;regis;;1151129;Now? Whatever I can to limit the number of h...;4.3227487
bob;regis;;1151411;I do. I must find Dettlaff. Help him. I cert...;5.002852
bob;regis;;1151534;And ours will follow right after it. Yet sti...;4.3514986
bob;regis;;1151882;I'd not be able to talk as a puff. And, as y...;4.955349
bob;regis;;1151926;We must be close.;1.056154
bob;regis;;1151930;Listen.;0.5659352
bob;regis;;1151934;As I said, he despises guests.;2.6353195
bob;regis;;1152129;We ask only that you summon him. We... we shal...;6.092476
bob;regis;;1152133;I will be anathema. This I know. And still I...;7.467289
bob;regis;;1152274;Ehh, so sensitive, so aware... Honestly, what ...;6.1891594
bob;regis;;1152458;What did you do...?;1.2807633
bob;regis;;1152623;All is well, all's in order. Wounds such as ...;10.830194
bob;regis;;1152690;Better than you. No sign of the wight's brew...;4.621391
bob;regis;;1152792;Beyond this wall lies...;3.1469247
bob;regis;;1153144;For the sake of you both.;1.6386169
bob;regis;;1153150;... hide from your governess. Which luckily sh...;5.824929
bob;regis;;1153188;Hm, well... I understand. I'll not mention it ...;4.281201
bob;regis;;1153708;I've looked into it already.;1.3232431
bob;regis;;1153712;Mhm. I managed to convince Damien to help us...;5.889737
bob;regis;;1153716;Perhaps, I don't know. We must see for ourse...;3.3781154
bob;regis;;1155090;Hahaha. Nothing comes readily to mind.;3.6410928
bob;regis;;1155094;Do you imagine the wight will simply sell yo...;2.3904665
bob;regis;;1155098;For a moment there I imagined you asking the...;9.259567
bob;regis;;1155128;I shall do whatever's in my power. Yet what ...;13.180657
bob;regis;;1155155;It's Dettlaff's hand, without a doubt. It wi...;3.979937
bob;regis;;1155169;If I'm to be entirely candid, there is indee...;9.983606
bob;regis;;1155173;Agh. There is a being who can summon Dettlaf...;9.610146
bob;regis;;1155228;No need, Geralt. Bygones. I did not have to ...;5.5860186
bob;regis;;1155230;I know you're in trouble. I can help.;3.2959323
bob;regis;;1155235;No. He's my friend.;2.3695004
bob;regis;;1155243;Never mind that... Has the young lady agreed t...;4.7674723
bob;regis;;1155248;Would you prefer I treated you like the lyin...;3.4345284
bob;regis;;1155282;I had help. From the one you hunt.;2.352916
bob;regis;;1155288;Why do you think I've come? It shall not be ...;7.85513
bob;regis;;1155490;Your powers of deduction seem to have waned ...;3.821068
bob;regis;;1155493;I came here for Dettlaff. I fear he's become...;5.1783433
bob;regis;;1155494;You might call it that. Though Dettlaff is... ...;11.185836
bob;regis;;1155498;For good reason, I'm sure. Understand, Dettl...;10.25387
bob;regis;;1155530;I am. Because I know him very well.;2.2635076
bob;regis;;1155540;Precisely what I wish to find out. And then ...;5.5075192
bob;regis;;1155544;Vilgefortz melted my body. Dettlaff found wh...;10.685924
bob;regis;;1155550;In point of fact, he prefers the company of ...;11.443494
bob;regis;;1155705;Well, we share a cause, then. Just like the ...;3.4399915
bob;regis;;1155712;How should I say this... Dettlaff doesn't unde...;15.470173
bob;regis;;1155714;I'm suggesting maladjustment can at times br...;8.882268
bob;regis;;1155720;I know you've a contract on his head. Yet yo...;8.406856
bob;regis;;1155724;Let us find him. By the time we do, I hope I...;6.002953
bob;regis;;1155993;Hm. Vampires can evade detection by the sens...;9.641023
bob;regis;;1156032;Spureni veres nac atranes. Avile cleva Regis...;6.9627943
bob;regis;;1156164;You've heard of Covinarius' theory of tissue...;3.1185129
bob;regis;;1156200;We must brew a decoction which Covinarius ga...;11.267634
bob;regis;;1156330;Agh. Leave him to me.;2.9432714
bob;regis;;1156332;Begone.;1.0034733
bob;regis;;1156336;I insist.;1.4260536
bob;regis;;1156339;I'm sorry.;2.3235474
bob;regis;;1156958;Probably not. Yet... we must try nonetheless.;4.868017
bob;regis;;1156962;I will be anathema. This I know. And still I...;7.260162
bob;regis;;1157013;I thank you.;1.2243713
bob;regis;;1157020;Oooph... That went better than I expected it w...;4.4365454
bob;regis;;1157026;And yet you survived.;1.8898466
bob;regis;;1157033;Though you are risking your life. The questi...;14.711995
bob;regis;;1157036;So why, my friend? Why stay and risk your hi...;3.6498883
bob;regis;;1157063;Perhaps you should simply step off it?;1.8941165
bob;regis;;1157069;You believe it will be worth all this?;1.814152
bob;regis;;1157126;No. They vary. Some are conceited, others im...;6.7446246
bob;regis;;1157129;But him... It was clear each word was a great ...;9.214861
bob;regis;;1157134;Monsters. No euphemism required, you needn't...;3.193149
bob;regis;;1157136;I dare say it was worse for us. You arrived ...;11.194526
bob;regis;;1157177;Ah. Yes... high time. Do... do you wish to go to...;7.250787
bob;regis;;1157240;Mirror, mirror on the wall... I despise these ...;3.4068675
bob;regis;;1157242;A rocking horse. Rather worn. I suppose it g...;3.9547195
bob;regis;;1157246;Isn't it? Offers a lovely view of the valley...;6.418196
bob;regis;;1157255;Yes. Quite the shame.;2.0337682
bob;regis;;1157267;Hm. A bit.;1.4260231
bob;regis;;1157270;Though... perhaps I was fooling myself, latchi...;7.3050103
bob;regis;;1157272;However, matters have simply gone too far. I...;4.123607
bob;regis;;1157291;I doubt he'll be in the mood for jests.;2.1480346
bob;regis;;1157308;Hinthial cesu, themias.;4.6035566
bob;regis;;1157327;You know why... The duchess would not release ...;3.6312995
bob;regis;;1157331;Dettlaff... please. All this for one woman...?;3.7268047
bob;regis;;1157408;Geralt, you will face--;2.0354013
bob;regis;;1157676;Finding the right approach - that's the tric...;3.747116
bob;regis;;1157734;I find these puppets rather disturbing...;2.7886555
bob;regis;;1157738;Indeed. I'm not certain why, but it reminds ...;7.958733
bob;regis;;1157742;I don't know. As I said, I never met her.;2.3646293
bob;regis;;1157746;Dettlaff's victims, one and all. But that's ...;3.3507545
bob;regis;;1157750;There you have it. Proof positive Dettlaff k...;6.7448354
bob;regis;;1157752;As would you be for Yennefer. He kills for h...;8.693671
bob;regis;;1158071;This particular witcher has an inborn intole...;9.658084
bob;regis;;1158073;So, try not to take things personally, maste...;13.204747
bob;regis;;1158193;Hmph, a tradition which values appearances a...;9.265232
bob;regis;;1158199;Hardly. It's the tone I ever adopt when I fi...;6.2971005
bob;regis;;1158201;Besides, I've no need for a new outfit as I ...;4.09693
bob;regis;;1158205;Because unlike you, I don't have to. I shall...;10.923988
bob;regis;;1158641;I've had no reprieve, either. And I keep thi...;8.6723
bob;regis;;1158653;It's not a question of belief, superstition ...;6.6128526
bob;regis;;1158656;Syanna planned everything in advance. Had we...;8.93107
bob;regis;;1158659;Do you care not a whit who else was in her b...;6.928723
bob;regis;;1158744;Your Grace, it seems Syanna tricked Dettlaff...;10.019113
bob;regis;;1158895;You're entitled to your opinion. I, however,...;5.907317
bob;regis;;1159047;Well, well... I... I must say even I did not exp...;5.848
bob;regis;;1159200;Hear that?;0.62347674
bob;regis;;1159204;I'd prefer they not find me here. I've makes...;5.3525033
bob;regis;;1159219;It worked. And a good thing, too, I'd be har...;4.51494
bob;regis;;1159223;Hmm... vampires?;1.7726176
bob;regis;;1159229;Only that he takes unkindly to guests. Espec...;4.924784
bob;regis;;1159231;I'll fly ahead. Reconnoiter a bit.;2.080267
bob;regis;;1159233;I see you've strayed from the course... Very w...;4.960743
bob;regis;;1159302;Indeed. The logical conclusion, Geralt.;2.6037474
bob;regis;;1159311;Alas, the matter's ceased to be a tantalizin...;10.706792
bob;regis;;1159335;Had she managed to fulfill her plan, none wo...;8.156487
bob;regis;;1159465;What can I say? The road to truth is oft mud...;5.8070393
bob;regis;;1159575;Then we must give them a proper welcome.;2.457325
bob;regis;;1160406;His one-time lover. The sole human woman wit...;4.5022955
bob;regis;;1160410;Never had the pleasure, alas. She deserted h...;7.095997
bob;regis;;1160547;Indeed, Dettlaff gains foes occasionally, bu...;3.9674149
bob;regis;;1160556;He chose the latter. Regenerated me at no sm...;10.105026
bob;regis;;1160558;Much more than that. The act itself made us ...;12.076068
bob;regis;;1161000;Nazair. But I fear it means very little - an...;4.6205564
bob;regis;;1161005;Possible in theory... but I know of none. It w...;8.444056
bob;regis;;1161007;Whoever it is, it is someone new.;2.2268877
bob;regis;;1161080;Hard to argue with that. And hard to foresee...;5.010063
bob;regis;;1161082;Exactly.;0.94986653
bob;regis;;1161180;Look, this slip is stained.;2.0570757
bob;regis;;1161188;Perhaps... Yet perhaps also worth remembering.;3.2916667
bob;regis;;1161195;Let's get to work.;0.90733
bob;regis;;1161200;A handful. But mind telling me why you ask?;2.381579
bob;regis;;1161206;No, Geralt. I know him. In a fit of rage, ou...;9.992121
bob;regis;;1161208;A hideout in the city, learning his victim's...;8.725755
bob;regis;;1161247;All noted down using one and the same Nazair...;4.6490736
bob;regis;;1161251;But enough to ascertain Dettlaff's innocence...;2.7766314
bob;regis;;1161255;I trust you to convince her. And then...;2.780465
bob;regis;;1161259;It's a rather bold plan, but... were we to fin...;8.015044
bob;regis;;1161267;He will.;0.56172997
bob;regis;;1161312;Why is that?;0.7110618
bob;regis;;1161316;Hm. Astute. Now that I think of it, I'm begi...;4.4859695
bob;regis;;1161338;So it would seem... But this illuminates a pat...;10.535432
bob;regis;;1161343;He will not. I shall convince him to stay hi...;8.845442
bob;regis;;1161347;So be it. We'll await you here. Dettlaff and...;3.8530903
bob;regis;;1161985;Who?;0.4512809
bob;regis;;1162031;Oh, stop, please. Sounds so sentimental my f...;9.089108
bob;regis;;1162078;Ah, roadsides, bedrolls and the sky above. I...;7.7298927
